video_id,part_id,category,keywords,part_url,time,text
1003,100065,Sensitive Subjects,"['russia', 'people', 'war', 'years', 'need']",zYUXKTdjsuo,"['00:16:21,818', '00:17:34,049']","and russia are bombarding areas like eastern ghouta, like we saw last year in aleppo. and when it comes down to the security council bringing in a resolution that will stop the violence across the country for 30 days to give civilians the relief they need. russia delays the vote and will probably veto it. i thought that was the whole point of diplomats here, supposed to be able to bridge the gaps where they exist? well, when it comes to syria, what we have seen over the past seven years, so many resolutions that were aimed towards protection of civilians against used starvation as a weapon of war, and all of the war crimes that are being used against the syrian people over almost seven years, with hundreds of thousands of people dead, millions of refugees, millions of displaced, over 5 million people in need of humanitarian assistance inside the country and still, these resolutions get vetoed by russia. so, it would"
1003,100066,,"['people', 'eastern ghouta', 'humanitarian agencies', 'corridors', 'lives']",zYUXKTdjsuo,"['00:17:34,049', '00:19:01,389']","seem that this, if it can be gotten through, would be just a sticking plaster? true, but it would be also saving lives, as many lives as we can save, at least opening up humanitarian corridors to reach the people of eastern ghouta, of attacks and violence by the regime humanitarian agencies need to reach the people of eastern ghouta. over 400,000 people are living in this siege and people must be able to reach them and to help them, and to be able tee helprasmany able to survive. how can people - how can the people of eastern ghouta be assisted at this point in time? 515155â€œ 3; gig; a complete stop to the airstrikes on eastern ghouta. there has to be a cessation of the hostilities first and then 7 ""7? 77 777 7775 corridors for the humanitarian agencies to be able to enter eastern ghouta, and reach the children and the elderly who are suffering from extreme malnutrition. when america announced last september that its embassy in havana would no longer be issuing"
1003,100067,Law & Government,"['family', 'colombia', 'visas', 'paperwork', 'cubans']",zYUXKTdjsuo,"['00:19:01,390', '00:20:32,219']","visas, it marked a serious cooling of relations with cuba. it also meant cubans would have to travel to the embassy in colombia making it much harderfor people to visit family in the us. andrew plant reports. a hotel room in colombia. this man is already a long way from home. he has come from cuba, bags packed with paperwork to try to get a visa to enter the usa and visit the family he hasn't seen for almost six years. translation: i'm really looking forward to this life-changing moment. all the effort will be worth it. to be with my family - that's my one and only wish. but now they must travel 2,000 kilometres to bogota in colombia. last year, president trump announced the us was suspending visa processing in havana, partially reversing processes put in place by barack obama. the number of immigrant visas issued to cubans has since crashed. the extra travel costs simply too much for many. pedro; a pastrrsatesmant- getting the paperwork he needs. translation:"
1003,100068,Arts & Entertainment,"['band', 'family', 'united states', 'week', '‘70s']",zYUXKTdjsuo,"['00:20:32,220', '00:22:01,519']","today i have got what i most desired, to reunite with my family and share time with them in the united states, to see my children and grandchildren, all my family. now united after so many years with his daughter, overcoming the extra difficulties that are now stopping so many cubans from stepping foot on american soil. barbara alston - lead singer of the ‘60s us girl-group - the crystals - has died at the age of 7a. and there's no other like my baby. she died a week ago in north carolina after contracting flu - but the news has only now emerged. tributes are also being paid to eddy amoo of the band the real thing - who has also died aged 7a. famous for hits like you to me are everything in the ‘70s, the band were considered pioneers in the uk music industry after becoming the first all-black band to reach number one. as we've been hearing - the united states has unveiled it highlights once again the"
1003,100069,People & Society,"['north korea', 'elements', 'exhibition', 'life', 'insight']",zYUXKTdjsuo,"['00:22:01,519', '00:23:03,590']","tense relationship between pyongyang about the regime - and its people. but a new exhibition opening in london is aiming to change that - as the bbc’s tim allman explains. when you think of north korea, these are the sort of images that probably come to mind. military parades, precision marching, a closed off isolated country, and a mystery to the rest of the world. that is why this exhibition is such an eye-opener. it is trying to provide some insight into what life is really like for north koreans. we do not understand north korea, it is a very complicated country. we understand elements of it but we tend to have a very black-and-white viewpoint, so i think this is one of these elements that if we start to understand it, it will improve our knowledge gap. there are propaganda posters, packaging for sweets and soft drinks, even packets of north korean sugar. it is not all inward looking,"
1003,100070,,"['people', 'men', 'cold', 'race', 'day']",zYUXKTdjsuo,"['00:23:03,589', '00:26:53,500']","there are a collection of stamps featuring princess dianajlade. william. i would be very worried if people saw them and then decided to defect to north korea, but i think it is going to be more likely that people will understand more and want to understand more. because it is that lack of knowledge in the world today that creates trouble. for so many people, north korea has become an enigma. its people are unknowable, its future uncertain. but this exhibition could change thatjust a little. nearly a thousand topless men have braved the sub-zero temperatures in belarus for a running race to celebrate ""men's day"". the snow and ice was no obstacle for the men, as they sprinted through the streets of minsk, shuba krishnan reports. it is a race like no other. 1000 shirtless men running through the icy streets of minsk in -10 celsius. well, it is all in celebration of their manhood, of course. translation: it is an exciting event that really allows you are worth something. it is a big challenge for our guys and for me personally. of the defender of the fatherland. the event originated in russia in 1918, when the red army was created. it has now transformed into a day that honours men as a whole. translation: it does not matter whether you did military service or not. the atmosphere of the day is great, the race is great. it is beautiful. and it looks like many of the spectators certainly agree with that. many of them already have decent muscles... why try to prove more by plunging into freezing don't forget you can get in touch with me and some of the team on twitter, i'm @nkemifejika. i shall be wearing a warm jacket to away from the cold. hello there. and about, if you are appropriately dressed. the skies will often be blue, but underneath those blue skies it is going to feel chilly, particularly when we add in the strength of a biting cold easterly wind. now, we start saturday morning on a very chilly note. you can see the blue colours on the chart here. a widespread frost, temperatures below freezing for many. perhaps not quite as cold for northern ireland, that shows where we have a touch of frost to start the day. now, that frost will slowly melt away to reveal a lot of dry weather and some spells of sunshine. but, with that chilly breeze down towards the south, it is going to feel quite cold, despite the fact that temperatures on the thermometer will get up to. around six, possibly seven degrees in places. always more cloud across parts of south devon and cornwall but sunny skies for much of wales and northern england. northern ireland brightening up after the cloudy start and things turning brighter again after a cloudy start in western scotland. in eastern scotland up towards the northern isles, we should see a fair amount of sunshine. then we go through saturday night,"
1004,100071,News,"['nkem ifejika', 'mass', 'tighter', 'thousands', 'news']",ZWf_QoDzEbY,"['00:00:05,330', '00:01:20,289']","welcome to bbc news, broadcasting to viewers in north america and around the globe. my name is nkem ifejika. our top stories: tough words for some us leaders. students from the school targeted in a mass shooting demand tighter gun controls. if all our government and president can do is send ""thoughts and prayers,"" then it's time for victims to be the change we need to see. president trump's national security adviser accuses the syrian government of using chemical weapons, and demands action from global leaders. thousands turn out to show their respects in zimbabwe as the body of opposition leader morgan tsvangira returns home. also in the programme: can you see anything unusual about this picasso? we'll uncover the mystery hiding behind the masterpiece. hello. i'm nkem ifejika, and this is bbc world news. thousands of people in florida, including survivors of wednesday's mass school shooting, have taken part in a rally to demand tighter"
1004,100072,Sensitive Subjects,"['school', 'gun control', 'people', 'fort lauderdale', 'gun controls']",ZWf_QoDzEbY,"['00:01:20,290', '00:03:30,219']","gun controls in the united states. the event took place outside the court building in the city of fort lauderdale, a short distance from the school where a former student, nikolas cruz, killed seventeen people. laura westbrook reports. chanting: no more! outside the federal courthouse in fort lauderdale, this was the message to lawmakers. among the protesters was emma gonzales, who took cover on the floor of her school's auditorium as a gunman started shooting. she had this to say to donald trump. if the president wants to come up to me and tell me to my face that it was a terrible tragedy and how it should never have happened and maintain telling us how nothing is going to be done about it, i will happily ask him how much money he received from the national rifle association. what she's referring to is the millions of dollars the nra has given towards the trump campaign. on a visit to the hospital where the victims of the attack are being treated, the president once again made no mention of guns or gun control. instead, he says the problem is mental illness. just a few kilometres south of where the protest is being held, a gun show is taking place. in the us, there are as many guns in circulation as people. the nra is the most powerful lobbying organisation in the united states and they have successfully resisted every move to tighten gun controls. and for their supporters, it is a fundamental freedom. when someone infringes a right for persons in this country to keep and bear arms, then it's an infringement on rights and civil liberties. that is a big problem. we will spend our times at funerals... but after yet another school shooting, anger among the younger generation is rising. in fact, students across the country are planning a mass walkout of schools in april, the anniversary of the columbine high school massacre. they are demanding adults"
1004,100073,News,"['fbi', 'president', 'conference', 'munich', 'president trump']",ZWf_QoDzEbY,"['00:03:30,219', '00:04:30,158']","listen to them and tighten gun control. laura westbrook, bbc news. in the last hour, president trump issued a tweet on the fbi and its investigation into the school shooting. he's suggested that the fbi missed the signals that the florida gunman, nikolas cruz, was planning a massacre at his school because he said the agency is spending too much time investigating his ties to russia. he's tweeted that this was not acceptable and the fbi needed to get back to basics. president trump's national security adviser has called on world leaders to hold the syrian government to account for its continued use of chemical weapons. speaking at the munich security conference, hr mcmaster says it is clear that such weapons are still being deployed. tensions between moscow and washington have also been evident at the conference. our chief international correspondent, lyse doucet, is in munich. it is not the first time that senior us officials have accused president"
1004,100074,Sensitive Subjects,"['earthquake', 'emmanuel macron', 'government', 'chemical weapons', 'time']",ZWf_QoDzEbY,"['00:04:30,158', '00:07:43,688']","assad's government and its main ally, russia, are being behind the use of chemical weapons in this area. we have recently a warning from the french president, emmanuel macron, saying there was evidence that they would strike in retaliation to the use of chemical weapons. it is not the first time. emmanuel macron, in his case, so there was no proof what we have heard from hr mcmaster, he said thatjudging by public records and by photographs, the evidence is clear. he did not make clear which public record or photographs he was referring to. we do know that time and again, every time this accusation is made, the syrian government denies it and they have responded when there was the warning from emmanuel macron, faisal mekdad, the deputy foreign minister, said that the syrian government did not possess chemical weapons and he described them as immoral. let's ta ke let's take a look at some of the other stories making the news. the israeli air force has carried out raids in the gaza strip following an explosion near the border in which four soldiers were hurt. an israeli military spokesman said six hamas military targets were hit, including a tunnel. it's not known if there are any casualties at this stage. around 100 neo-nazis have held a torchlit march through the bulgarian capital sofia, to honour a nationalist leader who formed an alliance with the nazis during the second world war. the event, held for lieutenant-general hristo, lukov, went ahead despite condemnation from the mayor and two us congressmen. the march has been held annually since 2003. 14 people have been killed, including a six-month-old baby, when a mexican military helicopter, carrying top officials surveying the damage from an earthquake, crashed in a small town in the southern state of oaxaca in mexico. shuba krishnan has more. it was supposed to be a military mission to assess damage and provide support after a shocking 7.2 magnitude quake. but it all went terribly wrong. the helicopter carrying mexico's interior minister and the 0axaca state governor crashed on top of two minibuses in a small village not far from the epicentre. 14 people were killed including a six-month-old baby. remarkably, senior officials on board survived. the delegation had been touring 0axaca, the epicentre of friday's earthquake. while no deaths have been reported from the earthquake itself, it did leave nearlyi million homes and businesses without power. witnesses of the helicopter crash say it could have been a power cuts that played a factor. they say it circled several times, raising thick clouds of dust and further reducing visibility. translation: the entire town was without light, it was dark. we were happy up there, we were going to sleep up there, we were all going to be up there but look what they did. the governor was supposedly coming to help but"
1004,100075,News,"['body', 'hundreds', 'aid', 'harare', 'supporters']",ZWf_QoDzEbY,"['00:07:43,689', '00:08:57,230']","what was the help? the aid we received. this was the aid? mexican politicians have apologised for the accident but that won't do much to ease the pain felt by relatives mourning the loss of their loved ones. shuba krishnan, bbc news. the body of zimbabwe's opposition leader, morgan tsvangirai, has arrived back in the country following his death from cancer in south africa earlier this week. he was 65. hundreds of his supporters were at the airport in harare to pay their respects. our correspondent in harare is shingai nyoka. he arrived at the airport where hundreds of supporters were there to meet him. his body was then escorted to the military barracks where it will lie in state until tomorrow. what we understand is that there will be a church service at about 12 gmt tomorrow, followed by a public service, a memorial service on monday, and then finally his body will be taken to his village, which is about four hours outside the capital. he will be laid"
1004,100076,Sensitive Subjects,"['time', 'opposition', 'body', 'zimbabweans', 'state']",ZWf_QoDzEbY,"['00:08:57,230', '00:10:00,450']","to rest there. this is a state assisted funeral, not a state funeral, in that case he would have been buried at the national heroes acre. the supporters were obviously very excited to have his body back. they almost broke down the hangar trying to get his body. but zimbabweans have been in a very sombre mood, remembering the legacy that he had. he has been in politics here in zimbabwe for about 20 years. he has led the movement for democratic change for all of that time. he is the figurehead for the opposition and many people are wondering what will happen to the opposition now that he has passed away, given that in about four months because time the country will be heading for elections. it is a major departure from what zimbabweans are used to. under president robert mugabe, morgan tsvangirai served as his minister, but it was a very acrimonious relationship between the parties. what we"
1004,100077,News,"['president', 'soil', 'party', 'life', 'full co-operation']",ZWf_QoDzEbY,"['00:10:00,450', '00:10:56,990']","have heard at the last few days from the president, he described him as a son of the soil. they said they might even consider conferring another honour on him, the relationship between the military and the party has always been tenuous. they hailed him as a man who contributed to democracy and pushed for free and fair elections across the country. across-the-board, we have seen something that zimbabweans have never really seen. that is all the political parties coming together, putting their differences aside to celebrate the life of morgan tsvangirai. the british prime minister has called for a new security treaty with the european union after brexit, warning that lives could be at risk without full co-operation. in a speech in germany, theresa may said new arrangements over working together should be effective by next year. the president of the european commission, jean claude juncker, agreed that"
1004,100078,Law & Government,"['security', 'brexit', 'eu', 'defence', 'point']",ZWf_QoDzEbY,"['00:10:56,990', '00:12:59,379']","a post-brexit security alliance was necessary, but said it should be negotiated separately from other issues, such as trade. our political correspondent, vicki young, reports from munich. in defence and security of the uk is a significant player. the prime minister hopes that will get her a special deal. she arrived in munich, keen to lay out britain's contribution. generous spending on defence and expertise it wants to share even after brexit. theresa may urged the eu to take a practical approach. this cannot be a time when any of us allow competition between partners, rigid institutional restrictions or deep-seated ideology to inhibit our cooperation and jeopardise the security of our citizens. she's calling for a new security treaty so that the close partnership can continue. failure to agree one would have damaging consequences, she said. we must do whatever is most practical and pragmatic in ensuring our collective security. those who threaten our security would like nothing more than to see us fractured. some listening to this were left bewildered. the brexit decision from the point of view of us inside the eu is extremely regrettable. things would be so much easier if you stayed. so here comes the questions. applause. mrs may pointed out that brexit was a democratic decision politicians should respect. one senior brussels figure seemed to agree. the commission president, jean-claudejunker, said the eu wasn't at war with the uk and didn't want to take revenge on the british people. he said the security bridge would be maintained, but you couldn't mix it up with other issues. conservative mps attending the conference here believe the speech is a good starting point for talks. we've got to start getting into the detail of this. i think one thing we can do is improve our offer around defence and security, and i do think we need to have another look in"
1004,100079,News,"['bbc news', 'uk', 'security', 'safety', 'theresa']",ZWf_QoDzEbY,"['00:12:59,379', '00:14:16,589']","the uk as to how we prioritise security. so it's a pretty familiar message from theresa may. the uk is leaving the european union but that doesn't mean that close cooperation needs to end. and it's a blunt message too, saying to europe's leaders don't let your ideology get in the wake of the safety of our citizens. the government hopes today's speech will show it's acting responsibly, not wanting to drag the important issue of security into fraught brexit negotiations. vicki young, bbc news, munich. stay with us on bbc news. still to come: she was famously linked to an attack on a fellow skater. now, the story of tonya harding gets the hollywood treatment. we speak to the film's stars. nine years and 15,000 deaths after going into afghanistan, the last soviet troops were finally coming home. the withdrawal completed in good order, but the army defeated in the task it had been sent to perform. malcolm was murdered. that has a terrible effect on"
1004,100080,,"['time', 'way', 'people', 'day', 'vent low']",ZWf_QoDzEbY,"['00:14:16,590', '00:15:36,250']","the morality of the people. i'm terrified of the repercussions in the streets. one wonders who is next. as the airlift got under way, there was no letup in the eruption itself. lava streams from a vent low in the crater flowed down to the sea on the east of the island - away from the town for the time being, but it could start flowing again at any time. the russians heralded their new generation space station with a spectacular night launch. this is bbc news. the latest headlines: students from the florida school where seventeen people were killed in a mass shooting this week have taken part in a rally demanding tighter gun controls. president trump's national security adviser said it is time the world held syria to account for using chemical weapons. now, day nine of the winter olympics in south korea are under way with no medals up for grabs so far but here's some of the highlights from day"
1004,100081,Sports,"['skis', 'tonya', 'ester ledecka', 'winter olympics', 'truth']",ZWf_QoDzEbY,"['00:15:36,250', '00:18:41,509']","eight. norway's marit bjorgen has skied her way into the record books as part of the winning team in the ladies four by five kilometre cross country event. she is now the joint most decorated winter olympian of all time with 13 medals to her name. and great britain's lizzy yarnold successfully defended her skeleton title claiming gold ahead of team-mate laura deas who got the bronze. which alongside a bronze for izzy atkin in the ski slopestyle event marked great britain's most successful day at a winter olympics. and in the ski jump poland's kamil stoch retained his large hill individual title with a leap of 136 and a half metres. to keep up to date with the latest action - just go to the bbc sport website. czech ester ledecka has caused one of the biggest shocks in winter olympic history. she swapped her snowboard for a pair of borrowed skis and then beat the world's best skiers to win the super-g. it's the first alpine olympic gold medal for the czechs. richard mcelvanney reports. ester ledecka prefers to travel downhill by snowboard and she is pretty useful on skis as well. not a lwa ys pretty useful on skis as well. not always corrode skis, though, she borrowed these from giant slalom gold-medallist mikaela shiffrin. faster than she has ever gone at the super-g and faster than anyone else at pyeongchang, taking it to one of the most unexpected goals of the games. so unexpected that the czech had to check if she won. and no! what happened ? had to check if she won. and no! what happened? what happened. you tell me for that i really don't know what happened. it was great. ester ledecka is due to race in the snowboarding parallel slalom next week and has to decide whether to ski again in next week's downhill. her rivals may help she chooses not to and mccullough schiffer and may wa nt to and mccullough schiffer and may want her skis back by then. -- mikaela shiffrin. while many eyes are focused on this year's winter olympics, one of the most hotly-tipped films for sunday night's british academy of film and television awards is â€˜i, tonya,â€˜ based on events linked to the winter olympics of 1994. it's a biopic about the american figure skater tonya harding, who became notorious for her link to an attack on a fellow skater. margot robbie plays the disgraced tonya, and allisonjanney plays her mother - both have received bafta nominations. our arts editor will gompertz has been to meet them. i was the best figure skater in the world at one point in time. 4.8. how do i get a fair shot here? it wasn't about telling the tonya harding story. the haters always say, ""tonya, tell the truth."" reporter: tonya, how do you feel. . . ? tyres squeal. everyone has their own truth. there's the whole, you know, conversation around truth. we have all these unreliable narrators telling completely contradictory versions of the exact"
1004,100082,Arts & Entertainment,"['mother', 'story', 'character', 'juxtaposition', 'family']",ZWf_QoDzEbY,"['00:18:41,509', '00:19:44,250']","same event. i mean, come on! what kind of frigginâ€˜ person bashes in theirfriend's knee? who would do that? the juxtaposition of everyone's different point of view and story is where the dark comedy comes in, where you see my character throw a knife at tonya and then you cut to me saying, ""you know, what family doesn't have their ups and downs?"" i didn't stay home making apple brown betty's. no. i made you a champion! knowing you'd hate me for it! that's the sacrifice a mother makes! i wish i had a mother like me instead of nice! you cursed me. in the movie, you assault your daughter on more than one occasion and yet, her mother in real life denies it happening. i told her side of the story very well. i think i - i understood i had to make her a three-dimensional character. she wasn'tjust a monster. how old are you, honey? she's a soft four. having been a figure skater myself, i know how expensive it is to have custom"
1004,100083,Sports,"['crouching woman', 'business', 'famous picasso work', 'catalan landscape', 'years']",ZWf_QoDzEbY,"['00:19:44,250', '00:21:05,808']","skates and have the skating costumes. i know what it took for my parents to get up at in the business, do you think the game is still rigged against women? there's far more female-driven content, female-led films now than even when i started - and i haven't even been doing it this long. i think the next step is having female storytellers tell those stories and that's the change that i can see happening right now. everyone is really making a conscious effort and i think we will see the, you know, the result of that over the next couple of years. but still, is it enough? no. we still have - the statistics are so imbalanced, i think it's going to take a while. but, yeah... new scanning technology has revealed a painting underneath the famous picasso work - ""a crouching woman"". the picture underneath, is of the catalan landscape and is thought to have been painted by a student. our science correspondent pallab ghosh reports. picasso's crouching woman - worth millions."
1004,100084,Arts & Entertainment,"['painting', 'artist', 'questions', 'back', 'friend']",ZWf_QoDzEbY,"['00:21:05,808', '00:23:03,030']","a painting from his blue period. but there's more to it than meets the eye. the conservators at the gallery analysed it with a new type of scanner, and this is what they discovered - underneath it is a painting of the barcelona landscape by a fellow artist. but turn it 90 degrees and bring back the crouching woman and you see that picasso has used the landscape as the basis of his painting. it helps date the painting. it helps determine where the painting was made. but it also gives a sense of the artist with whom a particular painter was engaging. and i think these insights do help ask us new and more interesting and more scientifically accurate questions. the contour of the hills in the background becomes the crouching woman's back, and she takes on the shape and form of the catalan countryside. until now, only the wealthiest galleries could afford to scan, and even then, it was only for great works of art. but the new system is cheaper and portable, and so can be used by anyone to find the secrets behind any painting they want. the mexican muralist artist... here at the harry ransom center, the curator has questions about this portrait of the american composer george gershwin - in particular, whether a friend in the front row was painted out and seated further back because he fell out of favour. so, this figure here is oscar levant, who was a friend of george gershwin, but also a rival. and so, stories have circulated for years that perhaps he, as the only recognisable figure in the second row, was perhaps moved - demoted, as it were - from appearing in the first row. so that's one of the questions that we can potentially find out with this technology. can i take a look? tracy has asked the team that developed the scanning system to help her answer that question. they scan each stroke"
1004,100085,Reference,"['team', 'millimetre', 'morning', 'kaya day', 'clearer skies']",ZWf_QoDzEbY,"['00:23:03,029', '00:26:13,259']","of the brush, millimetre by millimetre. it's a collaboration that the team wants to extend to more galleries. many of these paintings are waiting to tell their secrets and so, with the x-ray fluorescent spectrometer, we can help them talk to us more. the team hopes that the widespread use of their scanners will increase our understanding of artists, their thought processes, and the way they worked. when kaya day searched for synonyms for the word ""feminine"" on thesaurus.com, she was so disappointed with the limited selection that she wrote a letter of complaint. now she says she's trying to get different words added so that language can catch up with social consciousness about gender. antonyms include rough and masculine. don't forget you can get in touch with me and some of the team on twitter, i'm @nkemifejika. hello there, good morning. it's going to be a bit chilly out there first thing this morning. clearer skies in many"
1004,100086,Arts & Entertainment,"['today', 'sunshine', 'cloud', 'areas', 'milder air']",ZWf_QoDzEbY,"['00:26:13,259', '00:26:56,730']","areas to follow the sunshine that we had yesterday. but there won't be as much sunshine today because all this cloud that has been filling in the atlantic is going to be slowly heading our way. and we've already seen some of that cloud arriving across wales and the south-west, so not as cold here. less reliable cloud elsewhere means a touch of frost - especially for scotland and down the eastern side of england, and maybe some patches of fog too. we are going to get some milder air eventually today - if not today, then tomorrow. this envelope of milder air coming in between these two weather fronts here and it's this first one that we need to look at for today because it will eventually bring more rain and drizzle into western areas. most places will start the day dry. there may be some early sunshine across some eastern parts of england. the best of the sunshine probably for north-east"
1005,100087,News,"['president', 'military', 'zimbabwe', 'country', 'house arrest']",uLWBDArTlS8,"['00:00:11,980', '00:04:19,329']","zimbabwe's military is in full control of the country. robert mugabe, president for nearly a0 years, remains under house arrest. climate change is inevitable, even if we drastically cut co2 emissions. a new environmental report makes grim reading. selling for $400 million, that is the better, and this is sold! -- thatis the better, and this is sold! -- that is the bid. the world's most expensive artwork. a long-lost painting by leonardo da vinci sells at auction for $400 million. the soaring cost of living in zimbabwe - could the dark days of hyperinflation be returning? plus africa's richest woman, the boss of angola's state oil company, is sacked - so what now for isabel dos santos? a very warm welcome to the programme, briefing you on all you need to know in global news, business and sport. and you can be part of the conversation today. we are asking for your reaction to the da vinci frenzy - the 500-year-old painting sold for $400 million, smashing all records. are you amazed or appalled? is it worth it or wealth gone mad? your comments to hashtag #bbcthebriefing. we start the programme in zimbabwe. south africa's defence and state security ministers have arrived in the country, and they now hope to hold talks with president mugabe and army leaders, following the military’s seizure of power. mr mugabe remains under house arrest, although the military says he is safe. it denies staging a coup, instead claiming to be acting against ""criminals"" surrounding the president. the african union has demanded an immediate return to constitutional order. 0ur correspondent anne soy joins me now from zimbabwe. we've heard that there's a calm but tense atmosphere on the streets of zimbabwe's capital, harare. it is hard to know what will happen next. that is right. you get the sense that the military is controlled listening to the media here. many of the story is talking about them, the youth league, or the ruling party, zanu-pf, pledging allegiance to the burko. not much mention of robert mugabe, except for the move by the military, in their words, to deal with criminals around the president. grace mugabe, his wife, her whereabouts is unknown, along with that of the former vice president, emmerson mnangagwa. you mentioned both grace mugabe and the vice president, both of whom we don't know where they are, butjust august through the politicking that led to this disaster. it is clear now that it has a split between the ruling zanu-pf that has brought zimbabwe to the current situation where the president, rod mcgarvie, even though the military says he remains in charge, remains under house arrest. his wife, grace mugabe, as being ambitious, very keen to succeed him, and last week, the vice president, emmerson mnangagwa, was sacked, and he fled out of the country as a result of that. but he also vowed to come back, and make sure that he takes control of the country."
1005,100088,,"['climate change', 'carbon', 'world', 'website', 'centimetres']",uLWBDArTlS8,"['00:04:19,329', '00:05:45,560']","we still do not know where he is, but what is clear now is that the army chief, constantino chiwenga, is with him. thank you for at that. all the latest is on a website. -- our website. that's bbc.com/news. but now, let's look at a study which suggests many impacts of climate change are already inevitable, even if the world radically cuts carbon dioxide emissions immediately. an international research programme called helix says that sea level rises of at least several tens of centimetres will ""definitely happen"". andy moore reports. this latest report has been presented to an international conference on climate change in bonn, where world leaders have already begun to gather. whatever they can do to restrict carbon, dockside restriction -- restrict carbon dioxide restriction, climate change cannot be avoided. researchers can say with some confidence that half a million people in low-lying bangladesh will be affected by rising sea levels."
1005,100089,People & Society,"['continue', 'dioxide', 'emissions', 'levels', 'lot']",uLWBDArTlS8,"['00:05:45,560', '00:06:48,900']","in a worst-case scenario, with rising emissions, africa could reach 12 million by the end of the century. some tropical areas already suffer levels of heat bringing a very high risk of human harm, so-called heat stress. the researchers say that with two degrees warming, large areas of the subcontinent and africa would get these conditions. rainfall and river levels are hard to predict, but scientists say they are confident they will be increased flooding on some major rivers, even if emissions are strictly reduced. and there is no sign of that happening at the moment. the conference has already been told that global emissions of carbon dioxide, continue to rise. -- dioxide, continue to rise. -- dioxide continue to rise. a lot of thatis dioxide continue to rise. a lot of that is being attributed to the chinese economy. let's brief you on some of the other stories making the news. the greek prime minister, alexis tsipras, has announced a state of national mourning"
1005,100090,Sensitive Subjects,"['life', 'earth', 'foreign agent', 'floods', 'washington']",uLWBDArTlS8,"['00:06:48,899', '00:07:55,439']","for those who died in flash flooding that's killed at least 15 people near athens. local officials say the floods, which brought torrents of reddish mud flowing through three towns, are unprecedented. homes have been inundated and roads destroyed. russian officials say a new law which will categorise overseas media outlets as ""foreign agents"" could affect the us government broadcaster voice of america. russia's lower house of parliament backed the measure, which was drawn up after washington ordered the russian state tv channel, rt, to register as a foreign agent. astronomers say they've discovered a planet about the size of earth, with a mild climate which could harbour life. called ross 128b, it's a mere 11 light years away. researchers believe the planet's temperature could range from -60 to 20 celsius, making it a promising place to search for life beyond earth. are they out there? life, is it out there, that is what i mean."
1005,100091,People & Society,"['salvator mundi', 'da vinci', 'alarm', 'christ', '500-year-old painting']",uLWBDArTlS8,"['00:07:55,439', '00:09:00,748']","a 500-year-old painting of christ by leonardo da vinci has been sold in new york for a record price of $400 million. after eighteen minutes of frenzied bidding, this was the moment the hammer went down on the artwork, which is known as salvator mundi, or saviour of the world. we moved to the alarm of da vinci, the salvator mundi... we moved to the alarm of da vinci, the salvator mundi. .. christie suggested that salvator mundi would sell for about Â£76 million. they knew that was likely to be exceeded co nsta ntly. knew that was likely to be exceeded constantly. nobody could get how come the way. dating from around 1506, the image ofjesus christ is thought to have been created for the french royal family. disastrously restored in 1958, it was auctioned in luck than for a mere Â£45. -- in london. at that time, most experts thought was based on and leonardo, not by the man himself. last night, the tension was obvious."
1005,100092,,"['dollars', 'report', 'sale', 'pieces', 'terms']",uLWBDArTlS8,"['00:09:00,749', '00:10:14,940']","$100 million was reached quickly, than $200 million. $190 million is dead. $200 million. $190 million is dead. $200 million. $190 million is dead. $200 million is dead. that broke the previous record, held by picasso's women of algiers. i am selling at $240 million. can you give me $290 million alex i thought so. the -- trended million dollars. -- trended million dollars. the buyer on the phone was tempted to the extraordinary final amount. the 100 million dollars as the bid, and the pieces sold. -- $300 million. the sale chose the importance of rarity. this could be the last leonardo to average auction, and was half a millennium after his death, he assured us of the greatest star in the art world. so we asked you what you think of this. a report? are you amazed ? what you think of this. a report? are you amazed? is this just a normal sort of process in terms of fine art, the fact that it is so"
1005,100093,Arts & Entertainment,"['somebody', 'tall paul', 'many countries', 'many comments', 'number']",uLWBDArTlS8,"['00:10:14,940', '00:11:27,958']","rare... tyrrell paul is getting in touch with us from the united states and he has said that it is more than many countries are worth. that is in the same number in his opinion. -- tall paul. jon says he does not believe you. somebody else has said whether bitcoin is worth $7,000 or something to bet, it is to be believed. and facebook is more valuable than general electric and exxon mobil, so this is the way that things are going. then others to say they have been better. that was once you from me. many of you are just saying that you are appalled. then we have somebody saying that they don't know about it, but it is the same model as the mona lisa, said many comments coming in from you. coming up on business briefing, we'll be looking at the economic backdrop to the events in zimbabwe - amid reports of soaring inflation despite the official figures. and another big story in africa, the continent's richest woman has been sacked from herjob."
1005,100094,,"['sonangol', 'company', 'president', 'net worth', 'possible nepotism']",uLWBDArTlS8,"['00:11:27,958', '00:12:40,820']","the president of angola, joao lourenco, has fired the head of the country's state oil company sonangol. isabel dos santos is the billionaire daughter of former presidentjose eduardo dos santos, and africa's richest woman, with a net worth of over $3 billion. president lourenco, known asjlo, has promised to tackle corruption. amrita sen is here from energy aspects. this is quite an interesting story, isn't it? we apple was arrested zimbabwe, and this is another key african economy, and this will have big economic applications. usually. she took over a while ago, and there was criticism of possible nepotism. the father has obviously ruled the country for 38 years. but the oil community was quite positive about her, because she has been a businesswoman. sonangol has been struggling. they had been deteriorating the finance and the oil prices crash. she was supposed to restructure the company and turn it around, but then, of course, when"
